ZIP,COUNTYNAME,STATE
16802,Centre County,PA
16877,Centre County,PA
16875,Centre County,PA
16804,Centre County,PA
16845,Centre County,PA
16677,Centre County,PA
16851,Centre County,PA
16832,Centre County,PA
16866,Centre County,PA
16820,Centre County,PA
16856,Centre County,PA
16822,Centre County,PA
16803,Centre County,PA
16870,Centre County,PA
16882,Centre County,PA
16860,Centre County,PA
16868,Centre County,PA
19365,Chester County,PA
19482,Chester County,PA
19318,Chester County,PA
19367,Chester County,PA
19363,Chester County,PA
19320,Chester County,PA
19355,Chester County,PA
19330,Chester County,PA
19380,Chester County,PA
19475,Chester County,PA
19362,Chester County,PA
19372,Chester County,PA
19442,Chester County,PA
17527,Chester County,PA
19381,Chester County,PA
19354,Chester County,PA
19390,Chester County,PA
19465,Chester County,PA
19374,Chester County,PA
19346,Chester County,PA
19470,Chester County,PA
19347,Chester County,PA
19087,Chester County,PA
19350,Chester County,PA
19335,Chester County,PA
19073,Chester County,PA
19371,Chester County,PA
17555,Chester County,PA
19366,Chester County,PA
19376,Chester County,PA
19351,Chester County,PA
19311,Chester County,PA
19343,Chester County,PA
19348,Chester County,PA
19317,Chester County,PA
19344,Chester County,PA
19341,Chester County,PA
19352,Chester County,PA
19481,Chester County,PA
19543,Chester County,PA
19345,Chester County,PA
19360,Chester County,PA
19432,Chester County,PA
19301,Chester County,PA
19425,Chester County,PA
19342,Chester County,PA
19319,Chester County,PA
19421,Chester County,PA
19375,Chester County,PA
19520,Chester County,PA
19382,Chester County,PA
19399,Chester County,PA
19480,Chester County,PA
19457,Chester County,PA
19316,Chester County,PA
19383,Chester County,PA
19464,Chester County,PA
19333,Chester County,PA
19312,Chester County,PA
19310,Chester County,PA
19460,Chester County,PA
19369,Chester County,PA
19395,Chester County,PA
19358,Chester County,PA
19373,Chester County,PA
19357,Chester County,PA
16254,Clarion County,PA
16326,Clarion County,PA
16028,Clarion County,PA
16331,Clarion County,PA
16375,Clarion County,PA
16373,Clarion County,PA
16364,Clarion County,PA
15860,Clarion County,PA
16334,Clarion County,PA
16054,Clarion County,PA
16049,Clarion County,PA
16248,Clarion County,PA
16258,Clarion County,PA
16319,Clarion County,PA
16260,Clarion County,PA
16223,Clarion County,PA
16332,Clarion County,PA
16240,Clarion County,PA
16233,Clarion County,PA
16213,Clarion County,PA
16234,Clarion County,PA
16361,Clarion County,PA
16221,Clarion County,PA
15864,Clarion County,PA
16214,Clarion County,PA
16242,Clarion County,PA
16235,Clarion County,PA
15829,Clarion County,PA
16239,Clarion County,PA
16036,Clarion County,PA
16220,Clarion County,PA
16058,Clarion County,PA
16230,Clarion County,PA
16232,Clarion County,PA
16255,Clarion County,PA
16353,Clarion County,PA
16224,Clarion County,PA
16225,Clarion County,PA
15849,Clearfield County,PA
16833,Clearfield County,PA
16881,Clearfield County,PA
16858,Clearfield County,PA
16656,Clearfield County,PA
16639,Clearfield County,PA
15742,Clearfield County,PA
15753,Clearfield County,PA
15767,Clearfield County,PA
16616,Clearfield County,PA
16850,Clearfield County,PA
16821,Clearfield County,PA
15824,Clearfield County,PA
16640,Clearfield County,PA
16873,Clearfield County,PA
16620,Clearfield County,PA
15856,Clearfield County,PA
16838,Clearfield County,PA
16666,Clearfield County,PA
16645,Clearfield County,PA
16671,Clearfield County,PA
15724,Clearfield County,PA
16876,Clearfield County,PA
16681,Clearfield County,PA
16839,Clearfield County,PA
15866,Clearfield County,PA
15865,Clearfield County,PA
16825,Clearfield County,PA
16847,Clearfield County,PA
15801,Clearfield County,PA
16860,Clearfield County,PA
16840,Clearfield County,PA
16834,Clearfield County,PA
16836,Clearfield County,PA
16878,Clearfield County,PA
16845,Clearfield County,PA
16879,Clearfield County,PA
16837,Clearfield County,PA
15840,Clearfield County,PA
16646,Clearfield County,PA
15823,Clearfield County,PA
16849,Clearfield County,PA
16663,Clearfield County,PA
16855,Clearfield County,PA
16866,Clearfield County,PA
15848,Clearfield County,PA
16627,Clearfield County,PA
16651,Clearfield County,PA
16830,Clearfield County,PA
16692,Clearfield County,PA
16661,Clearfield County,PA
16871,Clearfield County,PA
16863,Clearfield County,PA
16680,Clearfield County,PA
15757,Clearfield County,PA
16861,Clearfield County,PA
16843,Clearfield County,PA
15851,Clearfield County,PA
15721,Clearfield County,PA
17751,Clinton County,PA
17760,Clinton County,PA
17726,Clinton County,PA
17747,Clinton County,PA
17740,Clinton County,PA
17778,Clinton County,PA
17750,Clinton County,PA
16841,Clinton County,PA
16822,Clinton County,PA
17745,Clinton County,PA
16848,Clinton County,PA
17779,Clinton County,PA
17721,Clinton County,PA
16871,Clinton County,PA
17764,Clinton County,PA
16864,Clinton County,PA
17729,Clinton County,PA
16845,Clinton County,PA
17748,Clinton County,PA
17821,Columbia County,PA
17772,Columbia County,PA
17815,Columbia County,PA
17967,Columbia County,PA
17888,Columbia County,PA
18249,Columbia County,PA
18603,Columbia County,PA
18655,Columbia County,PA
17985,Columbia County,PA
18629,Columbia County,PA
17824,Columbia County,PA
17814,Columbia County,PA
17859,Columbia County,PA
18635,Columbia County,PA
17921,Columbia County,PA
17774,Columbia County,PA
17858,Columbia County,PA
17820,Columbia County,PA
17846,Columbia County,PA
17878,Columbia County,PA
17920,Columbia County,PA
18631,Columbia County,PA
17847,Columbia County,PA
16404,Crawford County,PA
16131,Crawford County,PA
16441,Crawford County,PA
16424,Crawford County,PA
16335,Crawford County,PA
16354,Crawford County,PA
16360,Crawford County,PA
16314,Crawford County,PA
16388,Crawford County,PA
16406,Crawford County,PA
16434,Crawford County,PA
16412,Crawford County,PA
16316,Crawford County,PA
16438,Crawford County,PA
16403,Crawford County,PA
16401,Crawford County,PA
16327,Crawford County,PA
16134,Crawford County,PA
16433,Crawford County,PA
16407,Crawford County,PA
16420,Crawford County,PA
16125,Crawford County,PA
16422,Crawford County,PA
16111,Crawford County,PA
16435,Crawford County,PA
16440,Crawford County,PA
16110,Crawford County,PA
16328,Crawford County,PA
16362,Crawford County,PA
17011,Cumberland County,PA
17043,Cumberland County,PA
17072,Cumberland County,PA
17025,Cumberland County,PA
17257,Cumberland County,PA
17266,Cumberland County,PA
17055,Cumberland County,PA
17050,Cumberland County,PA
17070,Cumberland County,PA
17090,Cumberland County,PA
17065,Cumberland County,PA
17015,Cumberland County,PA
17007,Cumberland County,PA
17241,Cumberland County,PA
17240,Cumberland County,PA
17027,Cumberland County,PA
17307,Cumberland County,PA
17006,Cumberland County,PA
17089,Cumberland County,PA
17081,Cumberland County,PA
17013,Cumberland County,PA
17001,Cumberland County,PA
17019,Cumberland County,PA
17093,Cumberland County,PA
17324,Cumberland County,PA
17053,Cumberland County,PA
17061,Dauphin County,PA
17032,Dauphin County,PA
17124,Dauphin County,PA
17122,Dauphin County,PA
17101,Dauphin County,PA
17980,Dauphin County,PA
19405,Dauphin County,PA
17177,Dauphin County,PA
17125,Dauphin County,PA
17048,Dauphin County,PA
17018,Dauphin County,PA
17112,Dauphin County,PA
17128,Dauphin County,PA
17121,Dauphin County,PA
17129,Dauphin County,PA
17020,Dauphin County,PA
17123,Dauphin County,PA
17104,Dauphin County,PA
17109,Dauphin County,PA
17110,Dauphin County,PA
17107,Dauphin County,PA
17005,Dauphin County,PA
17057,Dauphin County,PA
17102,Dauphin County,PA
17078,Dauphin County,PA
17098,Dauphin County,PA
17106,Dauphin County,PA
17017,Dauphin County,PA
17036,Dauphin County,PA
17034,Dauphin County,PA
17022,Dauphin County,PA
17028,Dauphin County,PA
17111,Dauphin County,PA
17105,Dauphin County,PA
17103,Dauphin County,PA
17033,Dauphin County,PA
17126,Dauphin County,PA
17097,Dauphin County,PA
17130,Dauphin County,PA
17127,Dauphin County,PA
17023,Dauphin County,PA
17113,Dauphin County,PA
17108,Dauphin County,PA
17030,Dauphin County,PA
17978,Dauphin County,PA
17120,Dauphin County,PA
17080,Dauphin County,PA
19013,Delaware County,PA
19015,Delaware County,PA
19073,Delaware County,PA
19070,Delaware County,PA
19087,Delaware County,PA
19081,Delaware County,PA
19050,Delaware County,PA
19317,Delaware County,PA
19312,Delaware County,PA
19333,Delaware County,PA
19008,Delaware County,PA
19026,Delaware County,PA
19036,Delaware County,PA
19074,Delaware County,PA
19113,Delaware County,PA
19063,Delaware County,PA
19060,Delaware County,PA
19029,Delaware County,PA
19382,Delaware County,PA
19043,Delaware County,PA
19342,Delaware County,PA
19319,Delaware County,PA
19094,Delaware County,PA
19016,Delaware County,PA
19096,Delaware County,PA
19339,Delaware County,PA
19098,Delaware County,PA
19023,Delaware County,PA
19078,Delaware County,PA
19010,Delaware County,PA
19014,Delaware County,PA
19153,Delaware County,PA
19086,Delaware County,PA
19061,Delaware County,PA
19082,Delaware County,PA
19079,Delaware County,PA
19064,Delaware County,PA
19041,Delaware County,PA
19076,Delaware County,PA
19039,Delaware County,PA
19022,Delaware County,PA
19003,Delaware County,PA
19331,Delaware County,PA
19018,Delaware County,PA
19033,Delaware County,PA
19083,Delaware County,PA
19085,Delaware County,PA
19032,Delaware County,PA
19373,Delaware County,PA
19028,Delaware County,PA
19017,Delaware County,PA
19052,Delaware County,PA
19091,Delaware County,PA
15853,Elk County,PA
15857,Elk County,PA
16735,Elk County,PA
15834,Elk County,PA
15827,Elk County,PA
15832,Elk County,PA
16734,Elk County,PA
15870,Elk County,PA
15845,Elk County,PA
15860,Elk County,PA
15822,Elk County,PA
15846,Elk County,PA
15821,Elk County,PA
15828,Elk County,PA
15831,Elk County,PA
15841,Elk County,PA
15823,Elk County,PA
15868,Elk County,PA
16428,Erie County,PA
16423,Erie County,PA
16510,Erie County,PA
16401,Erie County,PA
16441,Erie County,PA
16430,Erie County,PA
16427,Erie County,PA
16438,Erie County,PA
16410,Erie County,PA
16442,Erie County,PA
16512,Erie County,PA
16426,Erie County,PA
16412,Erie County,PA
16421,Erie County,PA
16508,Erie County,PA
16502,Erie County,PA
16514,Erie County,PA
16444,Erie County,PA
16530,Erie County,PA
16411,Erie County,PA
16475,Erie County,PA
16541,Erie County,PA
16415,Erie County,PA
16509,Erie County,PA
16505,Erie County,PA
16504,Erie County,PA
16503,Erie County,PA
16507,Erie County,PA
16443,Erie County,PA
16435,Erie County,PA
16534,Erie County,PA
16417,Erie County,PA
16565,Erie County,PA
16403,Erie County,PA
16546,Erie County,PA
16413,Erie County,PA
16550,Erie County,PA
16407,Erie County,PA
16506,Erie County,PA
16501,Erie County,PA
16511,Erie County,PA
16563,Erie County,PA
16515,Erie County,PA
16544,Erie County,PA
15425,Fayette County,PA
15451,Fayette County,PA
15480,Fayette County,PA
15436,Fayette County,PA
15464,Fayette County,PA
15478,Fayette County,PA
15622,Fayette County,PA
15631,Fayette County,PA
15486,Fayette County,PA
15433,Fayette County,PA
15424,Fayette County,PA
15488,Fayette County,PA
15482,Fayette County,PA
15420,Fayette County,PA
15466,Fayette County,PA
15470,Fayette County,PA
15610,Fayette County,PA
15468,Fayette County,PA
15459,Fayette County,PA
15435,Fayette County,PA
15462,Fayette County,PA
15492,Fayette County,PA
15415,Fayette County,PA
15416,Fayette County,PA
15421,Fayette County,PA
15439,Fayette County,PA
15443,Fayette County,PA
15442,Fayette County,PA
15473,Fayette County,PA
15456,Fayette County,PA
15490,Fayette County,PA
15455,Fayette County,PA
15467,Fayette County,PA
15444,Fayette County,PA
15475,Fayette County,PA
15447,Fayette County,PA
15484,Fayette County,PA
15446,Fayette County,PA
15440,Fayette County,PA
15450,Fayette County,PA
15460,Fayette County,PA
15430,Fayette County,PA
15463,Fayette County,PA
15422,Fayette County,PA
15449,Fayette County,PA
15401,Fayette County,PA
15431,Fayette County,PA
15417,Fayette County,PA
15428,Fayette County,PA
15469,Fayette County,PA
15461,Fayette County,PA
15683,Fayette County,PA
15445,Fayette County,PA
15465,Fayette County,PA
15413,Fayette County,PA
15012,Fayette County,PA
15474,Fayette County,PA
15437,Fayette County,PA
15438,Fayette County,PA
15472,Fayette County,PA
15666,Fayette County,PA
15410,Fayette County,PA
15458,Fayette County,PA
15557,Fayette County,PA
15476,Fayette County,PA
15489,Fayette County,PA
15454,Fayette County,PA
16239,Forest County,PA
16370,Forest County,PA
16351,Forest County,PA
15828,Forest County,PA
16322,Forest County,PA
16341,Forest County,PA
16347,Forest County,PA
16260,Forest County,PA
16217,Forest County,PA
16321,Forest County,PA
15825,Forest County,PA
16353,Forest County,PA
17219,Franklin County,PA
17217,Franklin County,PA
17251,Franklin County,PA
17231,Franklin County,PA
17201,Franklin County,PA
17240,Franklin County,PA
17257,Franklin County,PA
17214,Franklin County,PA
17224,Franklin County,PA
17233,Franklin County,PA
17236,Franklin County,PA
17244,Franklin County,PA
17221,Franklin County,PA
17220,Franklin County,PA
17262,Franklin County,PA
17250,Franklin County,PA
17272,Franklin County,PA
17246,Franklin County,PA
17256,Franklin County,PA
17202,Franklin County,PA
17263,Franklin County,PA
17210,Franklin County,PA
17271,Franklin County,PA
17254,Franklin County,PA
17247,Franklin County,PA
17021,Franklin County,PA
17222,Franklin County,PA
17268,Franklin County,PA
17235,Franklin County,PA
17232,Franklin County,PA
17261,Franklin County,PA
17225,Franklin County,PA
17237,Franklin County,PA
17265,Franklin County,PA
17252,Franklin County,PA
15536,Fulton County,PA
17228,Fulton County,PA
17236,Fulton County,PA
17255,Fulton County,PA
15533,Fulton County,PA
17233,Fulton County,PA
17223,Fulton County,PA
17267,Fulton County,PA
17212,Fulton County,PA
17224,Fulton County,PA
16691,Fulton County,PA
17238,Fulton County,PA
17264,Fulton County,PA
17215,Fulton County,PA
17229,Fulton County,PA
16689,Fulton County,PA
16674,Fulton County,PA
15344,Greene County,PA
15461,Greene County,PA
15359,Greene County,PA
15353,Greene County,PA
15341,Greene County,PA
15364,Greene County,PA
15315,Greene County,PA
15349,Greene County,PA
15337,Greene County,PA
15377,Greene County,PA
15325,Greene County,PA
15338,Greene County,PA
15357,Greene County,PA
15316,Greene County,PA
15329,Greene County,PA
15362,Greene County,PA
15352,Greene County,PA
15310,Greene County,PA
15322,Greene County,PA
15380,Greene County,PA
15327,Greene County,PA
15320,Greene County,PA
15370,Greene County,PA
15334,Greene County,PA
15346,Greene County,PA
15351,Greene County,PA
17264,Huntingdon County,PA
17229,Huntingdon County,PA
17213,Huntingdon County,PA
16611,Huntingdon County,PA
17260,Huntingdon County,PA
17253,Huntingdon County,PA
17052,Huntingdon County,PA
16634,Huntingdon County,PA
16652,Huntingdon County,PA
16685,Huntingdon County,PA
17243,Huntingdon County,PA
16678,Huntingdon County,PA
16657,Huntingdon County,PA
17239,Huntingdon County,PA
16877,Huntingdon County,PA
17060,Huntingdon County,PA
16621,Huntingdon County,PA
16683,Huntingdon County,PA
17002,Huntingdon County,PA
16674,Huntingdon County,PA
16654,Huntingdon County,PA
16647,Huntingdon County,PA
16686,Huntingdon County,PA
16623,Huntingdon County,PA
17249,Huntingdon County,PA
16865,Huntingdon County,PA
16660,Huntingdon County,PA
16694,Huntingdon County,PA
16669,Huntingdon County,PA
17066,Huntingdon County,PA
17255,Huntingdon County,PA
17021,Huntingdon County,PA
17215,Huntingdon County,PA
16622,Huntingdon County,PA
16638,Huntingdon County,PA
15920,Indiana County,PA
15759,Indiana County,PA
15729,Indiana County,PA
15618,Indiana County,PA
15957,Indiana County,PA
15745,Indiana County,PA
15717,Indiana County,PA
15728,Indiana County,PA
15725,Indiana County,PA
15765,Indiana County,PA
15772,Indiana County,PA
16256,Indiana County,PA
15750,Indiana County,PA
16246,Indiana County,PA
16211,Indiana County,PA
15684,Indiana County,PA
15771,Indiana County,PA
15741,Indiana County,PA
15723,Indiana County,PA
15731,Indiana County,PA
15734,Indiana County,PA
15746,Indiana County,PA
15742,Indiana County,PA
15949,Indiana County,PA
15714,Indiana County,PA
15944,Indiana County,PA
15713,Indiana County,PA
15767,Indiana County,PA
15961,Indiana County,PA
15783,Indiana County,PA
15763,Indiana County,PA
15716,Indiana County,PA
15710,Indiana County,PA
15681,Indiana County,PA
15748,Indiana County,PA
16222,Indiana County,PA
15777,Indiana County,PA
15761,Indiana County,PA
15757,Indiana County,PA
15712,Indiana County,PA
15754,Indiana County,PA
15752,Indiana County,PA
15720,Indiana County,PA
15756,Indiana County,PA
15732,Indiana County,PA
15705,Indiana County,PA
15774,Indiana County,PA
15724,Indiana County,PA
15954,Indiana County,PA
15758,Indiana County,PA
15739,Indiana County,PA
15701,Indiana County,PA
15747,Indiana County,PA
15727,Indiana County,PA
15929,Indiana County,PA
15825,Jefferson County,PA
15784,Jefferson County,PA
15764,Jefferson County,PA
15772,Jefferson County,PA
15781,Jefferson County,PA
15824,Jefferson County,PA
15767,Jefferson County,PA
15851,Jefferson County,PA
15860,Jefferson County,PA
15828,Jefferson County,PA
15778,Jefferson County,PA
15853,Jefferson County,PA
15776,Jefferson County,PA
15780,Jefferson County,PA
15863,Jefferson County,PA
15744,Jefferson County,PA
15733,Jefferson County,PA
